"","AphiaID","url","scientificname","authority","status","unacceptreason","taxonRankID","rank","valid_AphiaID","valid_name","valid_authority","parentNameUsageID","kingdom","phylum","class","order","family","Genus","citation","lsid","isMarine","isBrackish","isFreshwater","isTerrestrial","isExtinct","match_type","modified"
"114",137782,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137782","Chromodoris","Alder & Hancock, 1855","accepted",NA,180,"Genus",137782,"Chromodoris","Alder & Hancock, 1855",1370610,"Animalia","Mollusca","Gastropoda","Nudibranchia","Chromodorididae","Chromodoris","MolluscaBase eds. (2022). MolluscaBase. Chromodoris Alder & Hancock, 1855. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137782 on 2022-09-01","urn:lsid:marinespecies.org:taxname:137782",1,0,0,0,0,"exact","2019-08-25T12:38:01.520Z"
"115",179610,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=179610","Phyllacanthus","Brandt, 1835","accepted",NA,180,"Genus",179610,"Phyllacanthus","Brandt, 1835",510913,"Animalia","Echinodermata","Echinoidea","Cidaroida","Cidaridae","Phyllacanthus","Kroh, A.; Mooi, R. (2022). World Echinoidea Database. Phyllacanthus Brandt, 1835. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=179610 on 2022-09-01","urn:lsid:marinespecies.org:taxname:179610",1,0,0,0,0,"exact","2021-01-10T20:04:13.127Z"
"116",204985,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=204985","Astralium","Link, 1807","accepted",NA,180,"Genus",204985,"Astralium","Link, 1807",225151,"Animalia","Mollusca","Gastropoda","Trochida","Turbinidae","Astralium","MolluscaBase eds. (2022). MolluscaBase. Astralium Link, 1807. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=204985 on 2022-09-01","urn:lsid:marinespecies.org:taxname:204985",1,NA,NA,NA,NA,"exact","2017-03-18T12:15:42.080Z"
"117",204073,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=204073","Myxus","Günther, 1861","accepted",NA,180,"Genus",204073,"Myxus","Günther, 1861",125546,"Animalia","Chordata","Actinopteri","Mugiliformes","Mugilidae","Myxus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Myxus Günther, 1861. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=204073 on 2022-09-01","urn:lsid:marinespecies.org:taxname:204073",1,1,1,0,NA,"exact","2014-11-21T13:09:37.943Z"
"118",125941,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=125941","Pseudocaranx","Bleeker, 1863","accepted",NA,180,"Genus",125941,"Pseudocaranx","Bleeker, 1863",125523,"Animalia","Chordata","Actinopteri","Carangiformes","Carangidae","Pseudocaranx","Froese, R. and D. Pauly. Editors. (2022). FishBase. Pseudocaranx Bleeker, 1863. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=125941 on 2022-09-01","urn:lsid:marinespecies.org:taxname:125941",1,1,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",204246,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=204246","Ptereleotris","Gill, 1863","accepted",NA,180,"Genus",204246,"Ptereleotris","Gill, 1863",151752,"Animalia","Chordata","Actinopteri","Perciformes","Microdesmidae","Ptereleotris","Froese, R. and D. Pauly. Editors. (2022). FishBase. Ptereleotris Gill, 1863. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=204246 on 2022-09-01","urn:lsid:marinespecies.org:taxname:204246",1,0,0,0,NA,"exact","2014-12-02T12:48:54.943Z"
"121",206163,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=206163","Rhynchocinetes","H. Milne Edwards, 1837","accepted",NA,180,"Genus",206163,"Rhynchocinetes","H. Milne Edwards, 1837",106785,"Animalia","Arthropoda","Malacostraca","Decapoda","Rhynchocinetidae","Rhynchocinetes","WoRMS (2022). Rhynchocinetes H. Milne Edwards, 1837. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=206163 on 2022-09-01","urn:lsid:marinespecies.org:taxname:206163",1,0,0,0,0,"exact","2022-06-10T02:27:17.170Z"
"122",206172,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=206172","Labroides","Bleeker, 1851","accepted",NA,180,"Genus",206172,"Labroides","Bleeker, 1851",125541,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Labridae","Labroides","Froese, R. and D. Pauly. Editors. (2022). FishBase. Labroides Bleeker, 1851. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=206172 on 2022-09-01","urn:lsid:marinespecies.org:taxname:206172",1,0,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",270593,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=270593","Pseudolabrus","Bleeker, 1862","accepted",NA,180,"Genus",270593,"Pseudolabrus","Bleeker, 1862",125541,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Labridae","Pseudolabrus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Pseudolabrus Bleeker, 1862. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=270593 on 2022-09-01","urn:lsid:marinespecies.org:taxname:270593",1,0,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"126",144223,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=144223","Plocamium","J.V.Lamouroux, 1813","accepted",NA,180,"Genus",144223,"Plocamium","J.V.Lamouroux, 1813",143765,"Plantae","Rhodophyta","Florideophyceae","Plocamiales","Plocamiaceae","Plocamium","Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Plocamium J.V.Lamouroux, 1813. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=144223 on 2022-09-01","urn:lsid:marinespecies.org:taxname:144223",1,NA,NA,NA,NA,"exact","2012-07-04T13:40:04.623Z"
"127",125954,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=125954","Chaetodon","Linnaeus, 1758","accepted",NA,180,"Genus",125954,"Chaetodon","Linnaeus, 1758",125528,"Animalia","Chordata","Actinopteri","Acanthuriformes","Chaetodontidae","Chaetodon","Froese, R. and D. Pauly. Editors. (2022). FishBase. Chaetodon Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=125954 on 2022-09-01","urn:lsid:marinespecies.org:taxname:125954",1,1,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"128",204304,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=204304","Zanclus","Cuvier, 1831","accepted",NA,180,"Genus",204304,"Zanclus","Cuvier, 1831",151428,"Animalia","Chordata","Actinopteri","Acanthuriformes","Zanclidae","Zanclus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Zanclus Cuvier, 1831. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=204304 on 2022-09-01","urn:lsid:marinespecies.org:taxname:204304",1,0,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"129",297278,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=297278","Olisthops","Richardson, 1850","unaccepted",NA,180,"Genus",270066,"Odax","Valenciennes, 1840",151387,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Odacidae","Olisthops","Froese, R. and D. Pauly. Editors. (2022). FishBase. Olisthops Richardson, 1850. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=297278 on 2022-09-01","urn:lsid:marinespecies.org:taxname:297278",1,0,0,0,NA,"exact","2015-04-23T06:36:07.833Z"
"130",156706,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=156706","Arothron","Müller, 1841","accepted",NA,180,"Genus",156706,"Arothron","Müller, 1841",125612,"Animalia","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Arothron","Froese, R. and D. Pauly. Editors. (2022). FishBase. Arothron Müller, 1841. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=156706 on 2022-09-01","urn:lsid:marinespecies.org:taxname:156706",1,1,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"131",126024,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126024","Thalassoma","Swainson, 1839","accepted",NA,180,"Genus",126024,"Thalassoma","Swainson, 1839",125541,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Labridae","Thalassoma","Froese, R. and D. Pauly. Editors. (2022). FishBase. Thalassoma Swainson, 1839. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126024 on 2022-09-01","urn:lsid:marinespecies.org:taxname:126024",1,0,0,0,NA,"exact","2014-12-02T12:48:54.943Z"
"132",271195,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=271195","Urolophus","Müller & Henle, 1837","accepted",NA,180,"Genus",271195,"Urolophus","Müller & Henle, 1837",148830,"Animalia","Chordata","Elasmobranchii","Myliobatiformes","Urolophidae","Urolophus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Urolophus Müller & Henle, 1837. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=271195 on 2022-09-01","urn:lsid:marinespecies.org:taxname:271195",1,1,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"133",269855,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=269855","Microcanthus","Swainson, 1839","accepted",NA,180,"Genus",269855,"Microcanthus","Swainson, 1839",151781,"Animalia","Chordata","Actinopteri","Centrarchiformes","Kyphosidae","Microcanthus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Microcanthus Swainson, 1839. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=269855 on 2022-09-01","urn:lsid:marinespecies.org:taxname:269855",1,1,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"134",205736,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=205736","Dascyllus","Cuvier, 1829","accepted",NA,180,"Genus",205736,"Dascyllus","Cuvier, 1829",125553,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Dascyllus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Dascyllus Cuvier, 1829. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=205736 on 2022-09-01","urn:lsid:marinespecies.org:taxname:205736",1,0,0,0,NA,"exact","2014-12-02T12:48:54.943Z"
"135",268805,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=268805","Cnidoglanis","Günther, 1864","accepted",NA,180,"Genus",268805,"Cnidoglanis","Günther, 1864",154425,"Animalia","Chordata","Actinopteri","Siluriformes","Plotosidae","Cnidoglanis","Froese, R. and D. Pauly. Editors. (2022). FishBase. Cnidoglanis Günther, 1864. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=268805 on 2022-09-01","urn:lsid:marinespecies.org:taxname:268805",1,1,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"136",125908,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=125908","Acanthurus","Forsskål, 1775","accepted",NA,180,"Genus",125908,"Acanthurus","Forsskål, 1775",125515,"Animalia","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Acanthurus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Acanthurus Forsskål, 1775. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=125908 on 2022-09-01","urn:lsid:marinespecies.org:taxname:125908",1,1,0,0,NA,"exact","2014-12-02T12:48:54.943Z"
"137",204426,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=204426","Aspidontus","Cuvier, 1834","accepted",NA,180,"Genus",204426,"Aspidontus","Cuvier, 1834",710669,"Animalia","Chordata","Actinopteri","Blenniiformes","Blenniidae","Aspidontus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Aspidontus Cuvier, 1834. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=204426 on 2022-09-01","urn:lsid:marinespecies.org:taxname:204426",1,0,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"138",370042,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=370042","Phyllospora","C.Agardh, 1839","accepted",NA,180,"Genus",370042,"Phyllospora","C.Agardh, 1839",325417,"Chromista","Ochrophyta","Phaeophyceae","Fucales","Seirococcaceae","Phyllospora","Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Phyllospora C.Agardh, 1839. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=370042 on 2022-09-01","urn:lsid:marinespecies.org:taxname:370042",1,NA,NA,NA,NA,"exact","2012-07-04T13:40:04.623Z"
"139",270853,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=270853","Scorpis","Valenciennes, 1832","accepted",NA,180,"Genus",270853,"Scorpis","Valenciennes, 1832",151780,"Animalia","Chordata","Actinopteri","Centrarchiformes","Kyphosidae","Scorpis","Froese, R. and D. Pauly. Editors. (2022). FishBase. Scorpis Valenciennes, 1832. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=270853 on 2022-09-01","urn:lsid:marinespecies.org:taxname:270853",1,1,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",204064,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=204064","Gerres","Quoy & Gaimard, 1824","accepted",NA,180,"Genus",204064,"Gerres","Quoy & Gaimard, 1824",151456,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Gerreidae","Gerres","Froese, R. and D. Pauly. Editors. (2022). FishBase. Gerres Quoy & Gaimard, 1824. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=204064 on 2022-09-01","urn:lsid:marinespecies.org:taxname:204064",1,1,1,0,NA,"exact","2014-11-21T13:09:37.943Z"
"142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",100785,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=100785","Corynactis","Allman, 1846","accepted",NA,180,"Genus",100785,"Corynactis","Allman, 1846",100685,"Animalia","Cnidaria","Anthozoa","Corallimorpharia","Corallimorphidae","Corynactis","Fautin, D. G. (2013). World List of Corallimorpharia. Corynactis Allman, 1846. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=100785 on 2022-09-01","urn:lsid:marinespecies.org:taxname:100785",1,NA,NA,NA,NA,"exact","2004-12-21T15:54:05Z"
"144",103471,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=103471","Aplidium","Savigny, 1816","accepted",NA,180,"Genus",103471,"Aplidium","Savigny, 1816",103441,"Animalia","Chordata","Ascidiacea","Aplousobranchia","Polyclinidae","Aplidium","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2022). Ascidiacea World Database. Aplidium Savigny, 1816. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103471 on 2022-09-01","urn:lsid:marinespecies.org:taxname:103471",1,NA,NA,0,NA,"exact","2007-12-05T10:29:40.987Z"
"145",103453,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=103453","Clavelina","Savigny, 1816","accepted",NA,180,"Genus",103453,"Clavelina","Savigny, 1816",103438,"Animalia","Chordata","Ascidiacea","Aplousobranchia","Clavelinidae","Clavelina","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2022). Ascidiacea World Database. Clavelina Savigny, 1816. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103453 on 2022-09-01","urn:lsid:marinespecies.org:taxname:103453",1,NA,NA,0,NA,"exact","2007-12-05T10:29:40.987Z"
"146",833986,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=833986","Virididentula","Fehlauer-Ale, Winston, Tilbrook, Nascimento & Vieira, 2015","accepted",NA,180,"Genus",833986,"Virididentula","Fehlauer-Ale, Winston, Tilbrook, Nascimento & Vieira, 2015",110731,"Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Bugulidae","Virididentula","Bock, P. (2022). World List of Bryozoa. Virididentula Fehlauer-Ale, Winston, Tilbrook, Nascimento & Vieira, 2015. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=833986 on 2022-09-01","urn:lsid:marinespecies.org:taxname:833986",1,NA,NA,NA,0,"exact","2015-02-13T00:36:22.977Z"
"147",126179,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126179","Lepidotrigla","Günther, 1860","accepted",NA,180,"Genus",126179,"Lepidotrigla","Günther, 1860",125598,"Animalia","Chordata","Actinopteri","Perciformes","Triglidae","Lepidotrigla","Froese, R. and D. Pauly. Editors. (2022). FishBase. Lepidotrigla Günther, 1860. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126179 on 2022-09-01","urn:lsid:marinespecies.org:taxname:126179",1,0,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"148",467030,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=467030","Orthoscuticella","Wass & Yoo, 1976","accepted",NA,180,"Genus",467030,"Orthoscuticella","Wass & Yoo, 1976",393232,"Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Catenicellidae","Orthoscuticella","Bock, P. (2022). World List of Bryozoa. Orthoscuticella Wass & Yoo, 1976. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=467030 on 2022-09-01","urn:lsid:marinespecies.org:taxname:467030",1,0,0,0,0,"exact","2020-01-16T13:02:59.967Z"
"149",123311,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=123311","Fromia","Gray, 1840","accepted",NA,180,"Genus",123311,"Fromia","Gray, 1840",123135,"Animalia","Echinodermata","Asteroidea","Valvatida","Goniasteridae","Fromia","Mah, C.L. (2022). World Asteroidea Database. Fromia Gray, 1840. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=123311 on 2022-09-01","urn:lsid:marinespecies.org:taxname:123311",1,0,0,0,0,"exact","2011-10-05T21:52:40.363Z"
"150",267734,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=267734","Phlyctenactis","Stuckey, 1909","accepted",NA,180,"Genus",267734,"Phlyctenactis","Stuckey, 1909",100653,"Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Phlyctenactis","Rodríguez, E.; Fautin, D; Daly, M. (2022). World List of Actiniaria. Phlyctenactis Stuckey, 1909. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=267734 on 2022-09-01","urn:lsid:marinespecies.org:taxname:267734",1,NA,NA,NA,NA,"exact","2015-10-06T13:36:17.557Z"
"151",135220,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=135220","Scyphozoa","Goette, 1887","accepted",NA,60,"Class",135220,"Scyphozoa","Goette, 1887",1267,"Animalia","Cnidaria","Scyphozoa",NA,NA,NA,"Collins, A. G.; Jarms, G.; Morandini, A. C. (2022). World List of Scyphozoa. Scyphozoa. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=135220 on 2022-09-01","urn:lsid:marinespecies.org:taxname:135220",1,1,0,0,0,"exact","2015-07-23T15:09:10.627Z"
"152",103456,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=103456","Didemnum","Savigny, 1816","accepted",NA,180,"Genus",103456,"Didemnum","Savigny, 1816",103439,"Animalia","Chordata","Ascidiacea","Aplousobranchia","Didemnidae","Didemnum","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2022). Ascidiacea World Database. Didemnum Savigny, 1816. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103456 on 2022-09-01","urn:lsid:marinespecies.org:taxname:103456",1,NA,NA,0,NA,"exact","2007-12-05T10:29:40.987Z"
"153",468645,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=468645","Pleurotoichus","Levinsen, 1909","accepted",NA,180,"Genus",468645,"Pleurotoichus","Levinsen, 1909",467931,"Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Euthyrisellidae","Pleurotoichus","Bock, P. (2022). World List of Bryozoa. Pleurotoichus Levinsen, 1909. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=468645 on 2022-09-01","urn:lsid:marinespecies.org:taxname:468645",1,0,0,0,0,"exact","2020-02-01T05:52:45.583Z"
"154",138424,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=138424","Cabestana","Röding, 1798","accepted",NA,180,"Genus",138424,"Cabestana","Röding, 1798",196332,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Cymatiidae","Cabestana","MolluscaBase eds. (2022). MolluscaBase. Cabestana Röding, 1798. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=138424 on 2022-09-01","urn:lsid:marinespecies.org:taxname:138424",1,NA,NA,NA,NA,"exact","2017-08-16T19:30:51.350Z"
"155",206216,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=206216","Plesiastrea","Milne Edwards & Haime, 1848","accepted",NA,180,"Genus",206216,"Plesiastrea","Milne Edwards & Haime, 1848",1289758,"Animalia","Cnidaria","Anthozoa","Scleractinia","Plesiastreidae","Plesiastrea","Hoeksema, B. W.; Cairns, S. (2022). World List of Scleractinia. Plesiastrea Milne Edwards & Haime, 1848. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=206216 on 2022-09-01","urn:lsid:marinespecies.org:taxname:206216",1,NA,0,0,NA,"exact","2022-01-31T12:10:43.197Z"
"156",143816,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=143816","Caulerpa","J.V. Lamouroux, 1809","accepted",NA,180,"Genus",143816,"Caulerpa","J.V. Lamouroux, 1809",143668,"Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Caulerpa J.V. Lamouroux, 1809. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=143816 on 2022-09-01","urn:lsid:marinespecies.org:taxname:143816",1,1,NA,NA,NA,"exact","2012-07-04T13:40:04.623Z"
"157",269378,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=269378","Heraldia","Paxton, 1975","accepted",NA,180,"Genus",269378,"Heraldia","Paxton, 1975",154405,"Animalia","Chordata","Actinopteri","Syngnathiformes","Syngnathidae","Heraldia","Froese, R. and D. Pauly. Editors. (2022). FishBase. Heraldia Paxton, 1975. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=269378 on 2022-09-01","urn:lsid:marinespecies.org:taxname:269378",1,0,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"158",138369,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=138369","Polycera","Cuvier, 1816","accepted",NA,180,"Genus",138369,"Polycera","Cuvier, 1816",412574,"Animalia","Mollusca","Gastropoda","Nudibranchia","Polyceridae","Polycera","MolluscaBase eds. (2022). MolluscaBase. Polycera Cuvier, 1816. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=138369 on 2022-09-01","urn:lsid:marinespecies.org:taxname:138369",1,NA,NA,NA,NA,"exact","2020-01-13T19:10:24.897Z"
"159",534028,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=534028","Coryphellina","O'Donoghue, 1929","accepted",NA,180,"Genus",534028,"Coryphellina","O'Donoghue, 1929",190,"Animalia","Mollusca","Gastropoda","Nudibranchia","Flabellinidae","Coryphellina","MolluscaBase eds. (2022). MolluscaBase. Coryphellina O'Donoghue, 1929. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=534028 on 2022-09-01","urn:lsid:marinespecies.org:taxname:534028",1,NA,NA,NA,NA,"exact","2020-01-26T23:51:41.700Z"
"160",137067,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137067","Chelonia","Brongniart, 1800","accepted",NA,180,"Genus",137067,"Chelonia","Brongniart, 1800",136999,"Animalia","Chordata",NA,"Testudines","Cheloniidae","Chelonia","Uetz, P. (ed.) (2022). The Reptile Database. Chelonia Brongniart, 1800. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137067 on 2022-09-01","urn:lsid:marinespecies.org:taxname:137067",1,NA,NA,NA,NA,"exact","2019-09-16T06:11:02.890Z"
"161",268768,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=268768","Chrysophrys","Quoy & Gaimard, 1824","accepted",NA,180,"Genus",268768,"Chrysophrys","Quoy & Gaimard, 1824",125564,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Sparidae","Chrysophrys","Froese, R. and D. Pauly. Editors. (2022). FishBase. Chrysophrys Quoy & Gaimard, 1824. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=268768 on 2022-09-01","urn:lsid:marinespecies.org:taxname:268768",1,NA,NA,0,NA,"exact","2015-04-23T06:36:07.833Z"
"162",100783,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=100783","Pachycerianthus","Roule, 1904","accepted",NA,180,"Genus",100783,"Pachycerianthus","Roule, 1904",100684,"Animalia","Cnidaria","Anthozoa","Spirularia","Cerianthidae","Pachycerianthus","Molodtsova, T. (2022). World List of Ceriantharia. Pachycerianthus Roule, 1904. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=100783 on 2022-09-01","urn:lsid:marinespecies.org:taxname:100783",1,0,0,0,0,"exact","2014-05-06T11:45:21.700Z"
